what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350235097722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350235103134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235104935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235111790
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350235117866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235119130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235121442
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350235124620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235124648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235305141
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350235306516
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350235335436
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350235336105
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350235337144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235361878
error,log,,,"Could not write metadata for '/'.",1350235403177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235445962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235453732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235495479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350235523489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350235559471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235567822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235710071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235803684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235809828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350235821197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235822788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235825912
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350235827126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235827983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350235828025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235837472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235839312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235840768
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350235842475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235843717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235845501
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350235846844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350235846857
error,log,,,"Could not write metadata for '/'.",1350236121200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236181099
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350236188116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236326840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236327876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236329986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236348703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236355669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350236382263
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350236404708
