what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350086743878
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350086745092
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350086746670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086747945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086750113
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350086753411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086753440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086777074
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350086781541
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350086781589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086829441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086874876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086876024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086899408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086902152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086908088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086910635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086933612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086935362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086940551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086942988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086948196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086958998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350086961831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350086980920
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350086981625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350086986263
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350086997372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087006253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087014527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087026199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087080088
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087083240
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087085705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350087113598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350087149626
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087151519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350087172991
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087177091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350087188669
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087189832
error,log,,,"Could not write metadata for '/'.",1350087199460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087199476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087201116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350087209250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350087222565
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350087224655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087225789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087227651
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087248727
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087259937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087263087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087267282
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350087269358
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087279540
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350087286168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087295452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087298253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087303382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087334873
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087341701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350087355158
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087355931
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350087361392
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087362672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350087368169
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087369261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350087373398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087388352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087400238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350087408123
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350087409850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087411709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087414142
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087415842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087415860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087463879
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087496028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087504479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087515199
error,log,,,"Could not write metadata for '/'.",1350087522620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087522637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087522766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087524170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087524262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350087535362
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350087536979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087538571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087540994
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087542111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087542124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087606206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087607425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087609121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087615159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087617081
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087617917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087618081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087627592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087635956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087638652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087642183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087649234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087649349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087650450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087654893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087658255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087665871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087666473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087673447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087676378
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087677753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087677777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087702515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087703649
error,log,,,"Could not write metadata for '/'.",1350087835364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087845299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087846624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087846720
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350087848459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350087855140
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350087856843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087857916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087860561
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087862077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087862955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087885790
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350087887787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350087918707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350087927186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350087939701
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350087941684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087942632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087944945
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350087946160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087946173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087955227
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350087957511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350087980980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088018860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088069197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088084421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350088090037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350088094958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350088095708
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088097126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088098266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088100342
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350088101865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088101879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088113776
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088116353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088152996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350088153189
error,log,,,"Could not write metadata for '/'.",1350088155193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088165877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350088196215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350088253081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350088258613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350088259459
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088260808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088261935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088263999
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350088266031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088266050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088289863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088291480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088296119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088333316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088412020
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088414530
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088414555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350088437682
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088439579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088440888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088442965
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350088444366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088445073
error,log,,,"Could not write metadata for '/'.",1350088559573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088575948
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088576937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350088647571
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088649922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350088653828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350088671509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350088676928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350088679452
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088680861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088681708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088683499
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350088686834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088686846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088722394
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088736890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350088740590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1350088745703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350088762938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088765797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088800768
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088808438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088810803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088812914
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350088816448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088816474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088840726
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088842233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350088851091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088853532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088855261
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088858221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350088861309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350088880572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350088887491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350088889380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088890404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088891710
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088893377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088894618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088896534
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350088900036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088900065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088927225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088928738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350088930885
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088935036
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088935077
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350088936423
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350088940379
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088940669
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088940695
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350088942123
